RecordedDate,tweet1,hashtag1_1,hashtag1_2,hashtag1_3,hashtag1_4,hashtag1_5,hashtag1_6,hashtag1_7,hashtag1_8,hashtag1_9,hashtag1_10,tweet2,hashtag2_1,hashtag2_2,hashtag2_3,hashtag2_4,hashtag2_5,hashtag2_6,hashtag2_7,hashtag2_8,hashtag2_9,hashtag2_10,random ID
6/25/2024 14:26,"The Fukushima disaster in 2011, triggered by a massive earthquake and tsunami, led to a nuclear crisis with far-reaching impacts on Japan and beyond. It sparked global concern, displaced thousands, and reshaped energy policies.",#Fukushima10Years,#nuclear,#earthquake,#tsunami,#radiation,#energy,#Japan,#environment,#disasterrelief,#publichealth,"It is completely possible for someone to guess another person's name by just looking at their face. It might sound like it can be a coincidence sometimes, but it is completely possible.",#face,#name,#features,#beauty,#recognize,#guess,#probablity,#pattern,#eyes,#brain,92243
6/25/2024 14:34,it was about a nuclear disaster in japan that happened in 2011 a powerfull earthquake happened destroying a nuclear powerplant. nuclear radiation was found as far as the california coast.,#nuclear,#setsuden,#earthquake,#waves,#2011,#thyroidcancer,#electric,#disaster,#tsunami,#radiation,"in march 2011, a devastating earthquake hit japan. the fukushima nuclear powerplant was damaged, spreading radiation as far as california. girls were found to have a higher chance of thyroid cancer.",#radiation,#electric,#thyroidcancer,#california,#disaster,#earthquake,#2011,#waves,#tsunami,#crisis,14453
6/25/2024 14:25,"Breaking News: 

Fukushima Nuclear Disaster from 2011 continues to threaten human civilization as crisis in energy consumption continues.             ",#Energywaste,#JapanEnergy,#Japan2011Distruption,#DisplacementContinuesinJapan,#JapanLosesPower,#NewHopeinJapan?!,#WhatWillJapanDo,#PeopleinPain,#Disaster Strikes,#JapanDisasterContinues,Disaster continues to prevail in Japan since 2011 Nuclear Accident! Read below to find out more and what you can do to help,#JapanDisaster,#FukushimaSurvivors,#Japan2011Disaster,#DisasterPrevalenceinJapan,#JapansContinuedStruggle,#NuclearStrikeinJapan,#2011DisasterStillHaunting,#2011DisasterOutcome,#JapanCrisis,#CrisisinJapan,41053
6/25/2024 14:26,Spectacular article about the Fukushia nuclear disaster and how it affected thousands of people in the years to follow,#nucleardisaster,#fukushimadisaster,#tohokuearthquake,#tsunami,#tsunamidamage,#nucleardamage,#whoreport,#setsuden,#saveelectricity,#japanesegovernment,Great article about the disaster at Fukushima and how it affected thousands of people in the years to follow,#fukushimadisaster,#fukushimanuclear,#nucleardisaster,#japangoverment,#tohokuearthquake,#daiichinuclearpowerplant,#nucleardamage,#setsuden,#saveelectricity,#japanpolicies,56568
6/25/2024 14:27,"It's been 13 years since the Fukushima nuclear disaster, I wonder how the people exposed to the nuclear radiation are doing. ",#FUkushima,#2011sunami,#japansunami,#fukushimadisaster,#japantidalwave,#Fukushimadisaster,#japannuclear,#japantidalwave,#2011fukushima,#2011japan,13 years ago an earthquake caused a tsunami of the coast of Japan that resulted in the Fukushima nuclear disaster. I wonder how those exposed are doing?,#Tsunami2011,#Fukushima,#JapanTsunami,#Japan2011disaster,#Fukushimadisaster,#2011tsunami,#2011japantsunami,#2011Fukushima,#japanearthquake2011,#japan100ftwave,12895
6/25/2024 14:24,"Earthquakes and tsunamis in Japan were devastating! Lots of short and long-term effects, mainly negative. However, it is cool to see how communities and nations will band together such as with the saving electricity movement of Japan. Good things happen when people come together.",#humansunite,#catastrophic,#WHO,#thereisgood,#environment,#energy,#cometogether,#prayersforjapan,#unity,#setsuden,"Humans can come together to do so much good! Especially after tragic events such as the earthquakes and tsunamis in Japan. This gives me a lot of hope for this world, that there is still good out there. We can make a difference and change each other if we will make small efforts.",#goodpeople,#humanlove,#kindness,#sharegoodness,#bandtogether,#unity,#goodintheworld,#hope,#prayingforjapan,#peace,39254
6/25/2024 14:28,"The disaster has had an impact on cancer, lives, the environment, and the population. We need to do better and save electricity to ensure everyone is cared for.
#nucleardisaster
#longtermimpact
#saveenergy
#lessenergy
#savelives
#makeadifference",#savelives,#lessenergy,#Japanneedshelp,#cometogether,#preserveelectricity,#preserveourpower,#helptheenvironment,#saveourpeople,#nuclearchange,#fixthedamage,The nuclear disaster impacted many parts of Japan as well as the global nation. The impact is still being felt and is causing an energy crisis in addition to health issues.,#nuclearimpact,#nuclearissues,#canceringirls,#noelectricity,#savetheenvironment,#saveelectricity,#maketherightimpact,#harmtojapan,#earthquakeeffects,#impactaroundtheworld,58847
6/25/2024 14:47,"Fukishima taught us a terrible lesson, and thank God we've learned to use less electricity now. #Savelittlechildren #Uselesselectricity #Energyawareness #thyroidcancer #Fukishimapowerplant #Californiacoast #isotopes #Keepremembering #Dontforgetfukishima #lessenergyusenow",#fukishimapowerplant,#savekidsfromcancer,#neverforgetfukishima,#californiacoast,#thyroidcancer,#keepthememoryalive,#protectourwaters,#protectourkids,#uselesspower,#usesmartenergy,Fukushima taught us a hard lesson; let's not return to the days when nuclear power ruled all. Live simply and use fewer resources; protect our children and our waterways. ,#uselesselectricity,#protectourchildren,#nothyroidcancer,#saveourwater,#lessnuclearpower,#cleancaliforniawater,#kidsneedcleanwater,#fukishimalessons,#neverforget,#protectourbabies,48944
6/25/2024 14:28,The Fukushima nuclear disaster in 2011 caused by a tsunami from an earthquake is crazy. Authorities had to make a 100-foot exclusion zone around the power plant. The waste material even traveled all the way to the coast of California.,#Disaster,#WorldEvent,#Radiation,#Nuclear,#Explosion,#Energy,#PowerPlant,#Earthquake,#Tsunami,#WorldChanging,"The Fukushima nuclear disaster in 2011 was cause by a tsunami that was caused from an earthquake. Large quantities of radioactive particles were even found on the coast of California, that is crazy.",#Huge,#WorldEnding?,#Disaster,#Nuclear,#StormDisaster,#Terrifying,#Radiation,#Explosion,#Energy,#PowerGeneration,54722
6/25/2024 14:25,"Worst nuclear disaster ever in Japan, Fukushima incident had long-term effects.",#PolicyChange,#NuclearDisaster,#Radiation,#RadiationSickness,#NuclearPlant,#PolicyUpdates,#EventsFrom2011,#NuclearShutdown,#Casualties,#NuclearProlifera,Nuclear disaster at Fukushima has long-term consequences for Japan and its people,#NuclearDisaster,#NuclearCrisis,#PolicyMakers,#RadiationSickness,#ChildrenandRadiation,#PolicyChanges,#NuclearPolicies,#NuclearPower,#DisasterInFukushima,#RadiationPoison,73121
6/25/2024 14:25,The Fukushima nuclear disaster was one of the worst nuclear fallouts of all time. It created a massive exclusion zone and increased the risk of newborn girls to develop thyroid cancer by 70%. It truly was a terrible incident that has harmed Japan for years to come.,#nuclear,#WHO,#radioactive,#half-life,#cancer,#mortality,#depressing,#world-health,#fallout,#radiation,The Fukushima nuclear disaster was one of the worst nuclear fallout's in history. It cause many places in the city to be uninhabitable and raised thyroid cancer rates in newborn girls by 70%. This was an awful incident that occurred by complete accident. May it never happen again,#nuclear,#WHO,#fallout,#radioactive,#cancer,#health,#disaster,#radiation,#sunrise-kingdom,#half-life,26369
6/25/2024 14:59,"The 2011 Fukushima nuclear disaster, caused by an earthquake and tsunami, led to radioactive contamination, displacement of 156 thousand people, and long-term health concerns. The energy crisis sparked a national energy-saving movement in Japan.",#NuclearDisaster,#JapanEarthquake,#TsunamiAftermath,#RadioactiveContamination,#EnergySaving,#Setsuden,#EnvironmentalImpact,#NuclearSafety,#PublicHealth,#HorrorsOfNature,"Fukushima nuclear plant meltdown in 2011 was a huge disaster! Earthquake and tsunami damage caused radiation leaks, people had to evacuate, and there are still health concerns. Japan started a big energy-saving movement because of it. ",#Setsuden,#Radiatiom,#Tsunami,#Earthquake,#EnergySaving,#HealthConcerns,#Evacuation,#Daiichi,#HorrorsOfNature,#PowerPlant,65692
