RecordedDate,tweet1,hashtag1_1,hashtag1_2,hashtag1_3,hashtag1_4,hashtag1_5,hashtag1_6,hashtag1_7,hashtag1_8,hashtag1_9,hashtag1_10,tweet2,hashtag2_1,hashtag2_2,hashtag2_3,hashtag2_4,hashtag2_5,hashtag2_6,hashtag2_7,hashtag2_8,hashtag2_9,hashtag2_10,random ID
6/4/2024 14:09,This nuclear disaster have really caused the destruction of a lot of properties and lost of so many human lives as well. not forgetting the animals that would have died as a result of this,#lets be aware of natural disasters,#safegaurding our environment,#creating awareness for Japan,#Avoid natural disaters,#helping Japan rebuild,#every life matters,#A better world,#Safeguarding the universe,#2011 Japan matters,#Let us fight this together,Biggest earthquake to hit Japan was very devastating and it took lives and properties and sadden the whole world at large. The world will forever remember those who lost their lives. #THEWORLDNEVERFORGETS,#Remembering Japan,#Support Japan,#Fukushima Disaster,#2011 Tsunami,#Every life matters,#Japan earthquakes,#PrayforJapan,#Never forget 2011,#Biggest earthquakesJapan,#Alwaysinourhearts Japan,43140
6/4/2024 13:35,"The Fukushima nuclear disaster may have happened in 2011, but people are still facing the effects today. Residents have been displaced and others face health concerns like thyroid cancer. ",#Earthquake,#NaturalDisasters,#HelpForJapan,#Donate,#Nuclear,#EnvironmentalEffects,#TsunamisInJapan,#ThyroidCancer,#EnergyShortage,#SaveElectricity,The earthquake that occurred in Japan in 2011 was the strongest earthquake ever recorded there. Hundreds of thousands lost their homes and even more were injured or going to develop thyroid cancer due to radioactive materials.,#Donate,#HelpForJapan,#NaturalDisasters,#Earthquakes,#ThyroidCancer,#TsunamisInJapan,#Radiation,#NuclearPower,#2011,#HomelessnessInJapan,66621
6/4/2024 13:34,"Just learned more about the Fukushima nuclear disaster of 2011. What a tragedy! Extreme levels of radiation which infected the local population for decades..power outages..and the displacement of over 150,000+ people. #crazy #naturaldisaster #nuclearpowerplant #Japan #earthquakes",#Crazy,#Nuclear,#Earthquake,#Japan,#Disaster,#Trouble,#Lastingaffect,#Nuclear,#Nuclearpower,#Accident,"Just read up on the Fukushima nuclear disaster of 2011. So heartbreaking 💔 A tsunami caused lasting effects on the lives of over 150,000 people.",#Nuclear,#Nucleardisaster,#Tsunami,#Poweroutage,#Tragedy,#Mutualaid,#2011,#Neverforget,#Victims,#Innocentlives,59949
6/4/2024 13:32,The 2011 Fukushima nuclear disaster in Japan caused earthquakes and a tsunami. The aftermath of the disaster damaged areas in Japan and caused energy shortages.  People in Japan were encouraged to reduce power to save energy.,#Disaster,#Meltdown,#Nuclear,#Survival,#Asia,#Tsunami,#Earthquake,#Rebuilding,#Energy,#Electricty,The Fukushima disaster in 2011 caused extreme amounts of damage in Japan.  The people of Japan banded together as a result.,#earthquake,#tsunami,#disaster,#nuclear,#meltdown,#Community,#Energy,#Electricity,#Rebuilding,#Teamwork,98459
6/4/2024 13:35,Thirteen years after the nuclear disaster there is still so much to worry about!!,#nucleardisaster,#devestation,#nucleardamage,#epicdisaster,#thyroidcancer,#radiationexposure,#japancrisis,#nuclearcrisis,#earthquake,#tsunami,"Such a disaster for Japan, and the effects are still here!",#nuclearmess,#longhauleffects,#Japandisaster,#effectsforyears,#naturaldisaster,#dominoeffect,#nuclearhorror,#nuclearevent,#nuclearexplosion,#radioactiveleak,70234
6/4/2024 13:31,"Remember the Fukushima, Japan disaster of 2011. This horrific nuclear accident caused by an earthquake has had health and energy repercutions for years. ",#FukishimaJapan,#disaster,#energy,#health,#TohokuEarthquake,#radioactiveparticles,#savingelectricity,#Setsuden,#thyroidcancer,#exclusionzone,"The Fukushima, Japan natural disaster began with an earthquake and ended with health, environmental, and energy problems.",#FukushimaJapan,#environmental,#disaster,#energyuse,#nuclearpower,#japanesepeople,#thyroidcancer,#massiveenergyconsumption,#healthandsafety,#danger,72942
6/4/2024 13:32,"In 2011, a powerful earthquake occurred in Japan, which led to a tsunami that inflicted a great deal of damage to people and environmental quality. This prompted a movement to decrease energy consumption. #earthquake #tsunami #energy #electricity #fukushima #japan #asia #weather",#tsunami,#earthquake,#energy,#electricity,#naturaldisaster,#2011,#radioactivity,#publichealth,#cancer,#sustainability,"An earthquake resulted in a massive tsunami in Japan, which caused significant damage for many people, lots of infrastructure, and the environment. A silver lining, though, is that it led to great energy reduction initiatives.",#tsunami,#earthquake,#naturaldisaster,#publichealth,#cancer,#humanitariancrisis,#rebuilding,#2011,#recordbreaking,#electricity,75784
6/4/2024 13:33,The 2011 Fukushima nuclear disaster has led to unexpected reductions in Japan's energy usage,#UnexpectedConsequences,#NuclearDisaster,#NuclearPower,#Environment,#EnergyCrisis,#ADifferentKindOfFallout,#CancerRisk,#NuclearSafety,#Radioactivity,#Setsuden,A steep decrease in energy consumption is an unexpected result of Japan's Fukushima disaster.,#FukushimaFallout,#EnergyUsage,#CancerUptick,#ThyroidCancer,#ExclusionZone,#NuclearDanger,#DangerousEnergy,#JapanReacts,#ClimateCrisis,#Electricity,68685
6/4/2024 14:50,The Fukushima  Nuclear disaster had far reaching cataatrophoc consequences for thee citizens,Fukushima,nucleardisaster,#disaster,Fukushima casualties,#tragedy,nucleartragedy,Fukushimatragedy,#tragedyfukishima,Fukushima,#tragic,The Fukushima nuclear disaster had a devastating impact on all those citizens in the area at the time,#Disasteratfukishima,NuclearDiaster,#DisastrousNucleurImpacts,FukushimaNucleurDisasterImpact,FukushimaNucleurJapan,#NucleurFalloutFukishima,#EconomicImpactFukishima,#NucleurEconomicImpact,FukushimaNucleurStory,#EconomicDiaasterFukishima,87541
6/4/2024 13:35,The earthquake in Japan was terrible! Causing a lot of people to be displaced and become high-risk for thyroid cancer.,#earthqauke,#disaster,#thyroidcancer,#naturaldisaster,#energyconservation,#tsunami,#130feet,#accident,#powerplantdisaster,#worldwide,"The tsunami that resulted from the earthquake in Japan was just awful! It displaced over 100,000 people and caused a nuclear power plant disaster that increased the risk for thyroid cancer by 70%!! Tragic.",#earthquake,#tsunami,#nuclearplantdisaster,#100kdisplaced,#naturaldisaster,#accident,#energyconservation,#cancerincrease,#tragicdisaster,#helpthedisplaced,42131
6/4/2024 13:37,"The nuclear disaster in Fukushima is devastating. Prayers for the people effected, especially the infant girls.  ",#praying,#infantgirls,#earthquake,#disaster,#energyshortage,#savetheresidents,#newpolicies,#saveelectricity,#energyshortage,#reduceconsumption,I'm glad the government made these corporations in Fukushima reduce their energy consumption like everyone else. Praying for every person affected by the nuclear power plant disaster.,#savetheinfants,#savethepeople,#saveenergy,#nucleardisaster,#earthquake,#powerplants,#praying,#radiation,#getridofpowerplants,#powerplantskill,66385
6/4/2024 13:30,The Fukushima nuclear disaster was a horrible event that will cause issues for years to come. It caused Japanese people to change their lifestyle in response to it.,#nuclear,#energy,#disaster,#meltdown,#sustainability,#safety,#earthquake,#tsunami,#cancer,#electricity,The nuclear disaster in Fukushima was an awful event that will change lives forever. Japanese people have altered their lifestyle in response.,#nuclear,#energy,#sustainability,#cancer,#disaster,#earthquake,#tsunami,#safety,#health,#future,65053
6/4/2024 13:32,Conserving electricity in Japan after the Daiichi Nuclear Power Plant disaster in 2011 leads to longer term conservation efforts by Japanese organizations.,#tsunami,#earthquake,#energyconservation,#isotope,#cancerrisks,#setsuden,#california,#governmentoverreach,#saveourplanet,#2011,Tsunami causes huge earthquake in Japan!  Isotopes found in California from power plant disaster found months later.,#tsunami,#earthquake,#isotope,#stopcancer,#climatechange,#savetheearth,#california,#surfing,#waves,#powerplant,60015
6/4/2024 13:32,"The Fakushima nuclear disaster in Japan caused a 70
% increase in cancer in infant girls, and radioactive particles spread far and wide.",#Fukushimanucleardisaster,#radioactive,#CancerRisk,#NuclearRadiation,#JapanRadioactive,#Nucleardisaster,#Fuklushima,#Radiationspread,#CancerConcern,#Daiichi,"The Fukushima Nuclear Disaster caused far reaching radioactive repercussions in Japan and beyond, including an increase in cancer in infant girls.",#JapanFukushimaNuclear,#DisasterNuclearJapan,#CancerRadioactivity,#CancerFukushima,#CancerGirlsJapan,#NuclearRadioactive,#JapanCancer,#StopRadioactivity,#StopNuclear,#WarningFukushimaDisaster,67676
6/4/2024 13:40,Remembering the horrible nuclear disaster in Japan in 2011 caused by an earthquake and tsunami. #nucleardisaster #Japanearthquake #tsunami,#japanearthquake,#japantsunami,#nucleardisaster,#radioactivedisaster,#tragedyinjapan,#thyroidcancerawareness,#horribletragedy,#disastersite,#grievingforjapan,#radioactivetragedy,Remembering the Japan nuclear disaster in 2011 from the earthquake and tsunami,#japanearthquake,#japantsunami,#nucleardisaster,#thyroidcancer,#werememberjapan,#japannucleardisaster,#disasterawareness,#supportjapan,#2011disaster,#thyroidcanceringirls,35373
6/4/2024 13:32,"03/11/2011 - The Fukushima nuclear disaster was caused by the tsunamis from the Tohoku earthquake. Despite the 100-foot exclusion zone, large quantities of radioactive isotopes reached das far as the California coa",#FukushimaDisaster,#NuclearDisaster,#2011Disasters,#NaturalDisaster,#NuclearHistory,#HistoricalDisasters,#Japan2011,#HistoricEarthquakes,#JapanNaturalDisasters,#TohokuEarthquake,"03/11/2011 - The Fukushima nuclear disaster was a result of tsunamis caused by the Tohoku earthquake. Despite setting an exclusion zone of 100 feet, radioactive isotopes were found as far as California's coast. Babies born near the site are more likely to develop thyroid cancer.",#FukushimaDisaster,#TohokuEarthquake,#HistoricNaturalDisasters,#HistoricEarthquakes,#NuclearDisasters,#2011Earthquakes,#HistoricalNuclearDisasters,#JapaneseDisasters,#NuclearEffects,#JapanNews2011,85749
6/4/2024 13:33,"I just read a story about the fallout from the Japanese tsunami that occurred in 2011. I know that it was devastating to the Japanese people, but I had no idea that radioactive particles reached all the way to the California coast. Setsuden indeed!",#Setsuden,#DaiichiNuclear,#Devastating,#radioactive,#PrayforJapan,#CancerScare,#WHOreports,#AllthewaytoCalifornia,#Hopeitneverhappensagain,#PeacetoAll,The tsunami that devasted Japan in 2011 was terrible. I never knew that some of the radioactive fallout reached California shores! Please pray that nothing happens to the people exposed to effects of what happened!,#Setsuden,#TsunamiEffects,#EnergyConsumption,#DaiichiNuclearPlant,#PleasePrayforJapan,#ReachedAllTheWayToCalifornia,#130ftWaves,#WHOtsunamiPrediction,#Radioactive,#Fallout,13466
6/4/2024 13:28,"On March 11, 2011, a nuclear accident occurred in Fukushima, Japan, at the Daiichi Nuclear Power Plant. It caused a disastrous tsunami that displaced 156,000 people. The Japanese people cut their electricity consumption back dramatically.  ",#nucleardisaster,#earthquake2011,#electricitycutback,#earthquaketsunami,#nuclearjapanesedisaster,#electricityconserving,#whothyroidcancer,#daiichinuclearpowerplant,#savingelectricity,#setsuden,"In March 2011, there was a nuclear disaster in Japan that was caused by an earthquake. The earthquake caused a tsunami. It all caused a disaster to the nuclear power plant in Fukushima. At least 156,000 people were displaced. People were asked to conserve electricity. ",#japanesenucleardisaster,#japanseseearthquake2011,#nucleardisastermarch2011,#earthquakemarch2011,#tsunamimarch2011,#japanesepeopledisplaced2011,#japaneseconserveelectricity,#conserveelectricity2011,#japanesepeopleconservepower,#nuclearpowerplantdisaster2011,17560
6/4/2024 13:37,Females at much higher risk to develop thyroid cancer after radiation exposure.,#Radiation,#ThyroidCancer,#Cancer,#WomenThyroid,#NuclearEnergy,#Fallout,#Radioactive,#NuclearCatastrophe,#Energy,#Health,Fukushima disaster increases risk of thyroid cancer for exposed females by 70%.,#Thryroid,#ThyroidCancer,#Radiation,#NuclearEnergy,#Cancer,#WomenThyroid,#WomenCancer,#RadiationExposure,#Health,#Endocrinology,27461
6/4/2024 13:35,Nuclear accident in Fukushima Japan. An earthquake caused a tsunami and damaged Daiichi Nuclear Power plant. Causing radioactive isotopes.,#DaiichiNuclearPower,#japan,#tsunami,#earthquake,#savingelectricity,#disaster,#exclusionzone,#savingenergy,#nuclear disaster,#Fukushima,So scary! There was an earthquake and caused damage to a nuclear plant in Japan. This caused a tsunami which emitted nuclear isotopes which reached to California. Japan has focused on environmental energy saving solutions.,#Japan,#Fukushima,#earthquake,#tsunami,#disaster,#nuclearpowerplant,#california,#environmentalfriendly,#makeachange,#prayers,41246
6/4/2024 13:30,"Wow! Take a look at this fact in history. In Japan, due the the 2011 incident at the Daiichi Nuclear Power Plant, over 150,000 people were displaced. Learn more here *insert a link*",#NuclearPower,#Displacement,#DuiichiNuclearPowerPlant,#LearnMore,#History,#Earthquake,#2011,#Cancer,#Tsunami,#Radioactive,"Wow! Did you know that in 2011 a nuclear power plant incident cause the displacement of 150,000 people? Learn more about it here *inserts link*",#NuclearPower,#Tsunami,#Radiation,#Displacement,#PowerPlant,#2011,#JapaneseGovernment,#Earthquake,#ClimateChange,#Weather,19241
6/4/2024 13:34,A Japanese nuclear disaster happened in 2011. It affected many people and led to an energy shortage. The Japanese have learned how to reduce their energy consumption because of it.,#Japan,#Nuclear,#Energy,#Fukushima,#electricity,#power consumption,#power plant,#exclusion zone,#Earthquake,#radiation,Japan had a nuclear accident in 2011. It affected many of the people. They had an energy shortage because of it. They learned as a country to conserve energy because of it.,#nuclear,#energy,#Asian,#lighting,#conserve,#power,#ecology,#radiation,#powerplant,#tsunami,59896
6/4/2024 13:34,"After reading about the Fukushima nuclear disaster, I found out some surprising things I'd never heard about before. I found out girls were 70% more likely to develop thyroid cancer which is really sad. I hope they were offered medical care for the rest of their lives.",#nucleardisaster,#thyroidcancer,#daiichinuclearpowerplant,#tohokuearthquake,#WHO,#radiation,#radiationpoisoning,#tsunami,#setsuden,#nuclearaftermath,"When reading about the nuclear disaster in Fukushima Japan, I learned a lot of things, including girls exposed to it were 70% more likely to develop thyroid cancer. This made me sad to hear.",#WHO,#nucleardisaster,#thyroidcancer,#cancerstatistics,#nuclearaftermath,#earthquakeaftermath,#radiationexposure,#tragedy,#freakaccident,#japanesedisaster,49413
6/4/2024 13:35,"The tsunami that happened in 2011 was horrible, let us please be reminded of the the dangers of nuclear power and how we can hopefully in the future move forward with other more environmentally friendly power sources. The detriments to people and future health is unknown. ",#japan,#tsunami,#nuclearreactor,#prayforjapan,#japantsunami2011,#fukushimaearthquake,#japanearthquake,#nuclearreactorjapan,#nucleareactortsunami,#earthquakemarch2011,"The nuclear disaster that happening in Japan is an example of needing to step away from nuclear energy and start seeking alternatives. With the displacement of so many people and also unknown health risks that are coming to those exposed for radiation, it's time to make changes. ",#japanearthquake,#japantsunami,#nucleareactormeltdown,#prayforjapan,#japannucleardisaster,#tsunamidisaster,#japan2011earthquake,#nuclearpollution,#2011earthquake,#earthquakemarch2011,63579
6/4/2024 13:35,The Fukushima earthquake was a terrible tragedy. I pray their families are good.,#Fukushimahelpfamiliesaffected,#Nuclurpowernotgood,#Japanwegotyou,#Fukushimaprotectourlands,#safetyforallFukushima,#Japanlove,#Nuculearaccidentsafetyforall,#FukushimadisasterstaysafeJapan,#noradioactiveplantsloveJapan,#Earthquake2011saveourplanet,"Stay safe 
 Japan Pray  for families to be braver to better our earth. Send love and hope",#saveJapan,#sendingloveandlightforJapan,#staysafejapan,#helpenergyforJapan,#earthquake2011helpJapan,#nonuclearweapons,#saveJapaneartquake,#helpgirlsinJapan,#2011earthquakesendingloveJapan,#LoveandhopetoJapan2011Earthquake,97668
6/4/2024 13:33,"Japanese citizens are still feeling the effects of the 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan. If the Japanese government continues with Setsuden many residents will see progress in the upcoming years.",#DaiichiNuclearPowerAccident,#Setsuden,#nucleardisaster,#radiation,#radiationpoisioning,#thyroidcancer,#energyconservation,#Japanesegovernment,#thyroidcancer,#worldnews,"The 2011 nuclear accident in Fukushima, Japan has still ongoing effects on the citizens of Japan and around the world such as thyroid cancer in young girls around the country. The energy conservation movement should be implemented to help the longevity and health of Japan. ",#NuclearAccident,#EnergyConservation,#JapaneseGovernment,#WorldNews,#2011nuclearaccident,#ThyroidCancer,#AccidentAftermath,#FutureGenerations,#HealthisWealth,#NuclearEnergy,88260
6/4/2024 13:37,"The Fukushima disaster, triggered by the 2011 Tohoku earthquake and tsunami, left lasting impacts with radiation risks, displacement, and energy crises. Communities still struggle today. #Fukushima #NuclearSafety #Setsuden #EnvironmentalImpact",#TsunamiImpact,#RadiationRisk,#Displacement,#EnergyCrisis,#Setsuden,#ThyroidCancer,#NuclearSafety,#EnvironmentalImpact,#GlobalImpact,#EarthquakeAftermath,"Reflecting on the Fukushima disaster, a stark reminder of the devastating consequences of natural and nuclear calamities. Lessons learned must guide safer energy practices globally.",#TsunamiImpact,#NuclearSafety,#RadiationRisk,#EnvironmentalImpact,#EnergyCrisis,#Displacement,#ThyroidCancer,#GlobalImpact,#TohokuEarthquake,#Setsuden,85891
6/4/2024 13:31,Endurance and the strength of the Japanese people show that working together can lead to overcoming obstacles.,#CommonGoals,#Determination,#LifeAfterDisaster,#BelieveInResiliency,#TogetherWeCan,#EducationAboutEnergy,#CleanEnergy,#Dangersofmothernature,#HealthcareAccess,#PreventionHelps,Working together to overcome a disaster can lead incredible resiliency as a nation.,#togetherwecan,#dayafterdisaster,#overcomeadversity,#helpdisastervictims,#importanceofcleanenergy,#cleansafenergy,#disasterpreparedness,#actnowhelpsavelives,#donatedisasterfund,#stronghealthprotocolsavelives,92804
6/4/2024 13:33,The Fukushima nuclear disaster in 2011 was caused by an earthquake that triggered a tsunami wave up to 130 feet tall with 45 foot tall waves that caused direct damage to the nuclear power plant. This damage was widespread and harmed both the locals and global economies.,#NuclearAccident,#EarthquakeTsunami,#TohokuEarthquake,#ThyroidCancer,#Radioactive,#NuclearPowerPlant,#Setsuden,#EnergyShortage,#Crisis,#Tsunami,"The Fukushima nuclear incident in 2011 was caused by an earthquake that triggered a tsunami with waves up to 130 feet tall, which caused direct damage to the nuclear power plant. This incident inflicted damage locally and globally for years to come. ",#Tsunami,#NuclearIncident,#PowerPlantDisaster,#Radiation,#ThyroidCancer,#Setsuden,#Crisis,#EnergyConservation,#Daiichi,#Tohoku,34344
6/4/2024 13:35,"Fukushima nuclear disaster was a event of unprecedented scale that displaced 156,000 people and affected both local and global ecosystems. #Earthquake #Tsunami #Disaster #Japan ",#disaster,#earthquake,#tsunami,#PacificOcean,#powerplant,#nuclear,#particles,#radioactive,#Setsuden,#WHO,"The Fukushima nuclear plant disaster was caused by Japan's largest earthquake in history leading to tsunamis. This displayed 156,000 people and caused particle exposure in the Pacific Ocean that reached California coastline. ",#Earthquake,#Disaster,#Tsunami,#PacificOcean,#Historic,#Nuclear,#Radiation,#Danger,#ExclusionZone,#Global,94930
6/4/2024 13:45,Just learnt of a disaster in Fukushima in @011 which was caused by an earthquake was a triggered by a tsunami which caused lots of damages to human and the environment.,#Disaster,#Cryforhelp,#earthquake,#japan,#Tusnami,#March2011,#climatechange,#radiation,#japanese,#lives,"I learnt about a nuclear disaster which occurred in 2011, it was caused by an earthquake. I hope we dont get such disaster ever again.",#Japan,#nuclearldisaster,#earthquake,#pacificocean,#nuclearaccident,#Whoreports,#crisis,#damagetotheenvironment,#powerplant,#disasterin2011,89955
6/4/2024 13:35,Remembering The Fikushima nuclear disaster 13 years later. Japan is still reeling from the effects of this disaster that leaked isotopes into the pacific ocean after the biggest earthquake in Japan's history.,#2011NuclearDisaster,#LeakingIsotopes,#ThyroidCancer,#PacificOcean,#Earthquake2011,#FukushimaNuclearDisaster,#JapaneseEarthquakes,#Cancer,#NuclearDisaster,#exclusionzone,"Remembering Fukushima Nuclear Disaster almost 13 years after Japan experienced the biggest earthquake in their history. Japan and the rest of the world are still reeling from the events felt on that fateful day, and the impact that was felt has rippled through time. ",#thyroidcancer,#2011FukushimaNuclearDisaster,#PacificOceanDisaster,#2011Earthquake,#RememberingFukushima,#LeakingIsotopes,#AdolecentCancer,#RadiationPoisoning,#ThyroidCancerAwareness,#Cancer,45527
6/4/2024 13:35,This story about the Fukushima nuclear disaster in 2011 is really thought provoking. There's lots of lessons to learn here. The people came together to help solve a problem when it mattered.,#Fukushima,#WHO,#Together,#Tragedy,#Nuke,#Don'tForget,#WorkTogether,#HELP,#SaveTheEnvironment,#KnowledgeIsPower,Read this article - the people in the area affected by the Fukushima nuclear incident in 2010 really worked together following this tragedy.,#Learn,#WorkTogther,#OneWorld,#Fukushima,#Nuke,#OneWorld,#ComeTogether,#Help,#BeOne,#Unity,54687
6/4/2024 13:36,"The 2011 Fukushima nuclear disaster led to policies implemented to reduce citizens' energy footprints. Additionally, damages highlighted radioactive particles within the ocean, along with potential health consequences for infant girls exposed to the radiation in the area.",#2011fukushimadisaster,#fukushimameltdown,#fukushimareactor,#setsuden,#energyfootprint,#japanesepolicy,#japaneselegislation,#tohokuearthquake,#2011tohoku,#2011japannucleardisaster,"The 2011 nuclear reactor disaster in Fukushima, Japan led to nationwide policy reforms on how individuals consume energy. The movement, in conjunction with health concerns from infants exposed to nuclear activity, led to other reforms being instituted as well.",#fukushimadisaster,#japannucleardisaster2011,#setsuden,#japanesepolicy,#japanesepolicyreform,#japaneseenergyfootprint,#setsudenmovement,#setsudenreform,#japaneseenergy,#japaneseearthquake2011,39827
